x,z
5662,-6766
5662,6619
5663,-6767
5664,-6768
5665,-6769
5665,6339
5666,-6770
5666,6338
5666,7493
5667,6337
5667,7492
5668,7491
5669,-9304
5669,-3513
5669,7490
5670,-9305
5671,-9306
5671,5770
5672,-9307
5672,5769
5673,5768
5674,-9586
5674,5767
5675,-9587
5675,-3507
5676,-9588
5677,-9589
5678,-4464
5681,-5261
5682,-5262
5683,-5263
5683,-4459
5690,4014
5691,4013
5692,4012
5692,5167
5693,4011
5693,5166
5694,5165
5695,-2559
5695,5164
5696,-2560
5697,-2561
5706,1726
5707,-3938
5707,1724
5707,1725
5708,-3939
5708,1723
5708,1724
5709,-3940
5709,1723
5710,-3941
5710,1722
5714,-5275
5715,-5276
5715,6151
5716,-5277
5716,6149
5716,6150
5717,-5278
5717,6148
5717,6149
5718,6148
5719,6147
5723,5727
5724,5726
5725,2944
5725,5725
5726,2943
5726,2944
5726,5724
5727,2942
5727,2943
5727,5723
5728,2941
5728,2942
5729,-1660
5730,-1661
5731,-1662
5731,7925
5732,-1663
5733,7657
5734,7656
5735,7655
5736,7654
5737,7228
5737,7653
5737,7931
5738,7227
5739,7226
5740,7225
5743,6178
5744,5891
5744,6177
5745,5890
5745,6176
5746,4836
5746,5889
5746,6175
5747,4835
5747,5888
5748,-3454
5748,4834
5751,5754
5752,5753
5753,5752
5754,-3448
5754,-964
5754,5751
5755,-965
5756,-966
5756,6766
5757,-8976
5757,6765
5758,-8977
5758,6764
5759,-8978
5760,-8979
5761,-2828
5762,-2829
5763,-2830
5764,-2831
5773,-753
5773,-752
5774,-754
5774,-753
5775,-755
5775,-754
5776,-755
5777,-7084
5778,-7085
5778,6309
5779,-7086
5779,646
5779,6308
5780,-7087
5780,645
5780,6307
5781,644
5781,6306
5782,643
5782,1705
5783,1704
5784,1703
5784,4299
5785,1702
5785,4298
5786,4297
5787,4296
5794,-3323
5795,-3324
5796,-3325
5797,-3326
5809,1734
5810,1732
5810,1733
5811,1731
5811,1732
5812,1730
5812,1731
5813,1730
5814,-9340
5814,1729
5815,-9339
5820,-9334
5821,-9457
5827,-9451
5827,-5019
5828,-5020
5829,-5021
5834,-8495
5835,-8494
5840,-7452
5841,-7453
5842,-7454
5843,-7455
5844,-7456
5846,5271
5847,5270
5848,5131
5849,5130
5850,5129
5851,5128
5856,8116
5857,8115
5858,8114
5859,8113
5860,8112
5866,9759
5867,-1521
5867,9758
5868,-1522
5868,9757
5868,9758
5869,-1523
5869,-1522
5869,9756
5869,9757
5870,-1524
5870,-1523
5870,3714
5870,9755
5870,9756
5871,-1525
5871,3713
5872,3712
5873,3711
5874,-6507
5874,3710
5875,-6508
5876,-6509
5877,-6510
5877,-746
5877,-745
5878,-747
5878,-746
5878,2376
5879,-747
5879,2375
5880,-748
5880,2374
5881,941
5881,2909
5882,940
5882,2907
5882,2908
5883,939
5883,2906
5883,2907
5883,3122
5883,5917
5884,938
5884,2906
5884,3123
5884,6702
5885,937
5885,2905
5885,3124
5885,6701
5886,6700
5889,5923
5889,8101
5890,8100
5891,8099
5891,8100
5892,-2793
5892,8098
5892,8099
5893,-2794
5893,1816
5893,8097
5894,-2795
5894,-2794
5894,1814
5894,1815
5895,-8551
5895,-2796
5895,1814
5896,-8838
5896,-8552
5896,1813
5897,-8839
5897,-8553
5898,-8840
5898,3741
5899,3740
5899,3741
5900,3739
5900,3740
5901,3738
5901,3739
5902,3737
5909,968
5909,2936
5910,967
5910,2935
5911,966
5911,2934
5912,965
5912,2933
5912,4236
5913,4234
5913,4235
5914,4233
5914,4234
5915,4233
5916,4232
5927,-6183
5927,-6070
5928,-6182
5928,-6071
5929,-6072
5930,-6073
5931,1805
5931,1806
5932,1804
5932,1805
5933,-6177
5933,1803
5933,1804
5934,1803
5935,610
5935,1802
5936,609
5937,608
5938,607
5941,3735
5942,3734
5943,3733
5947,4607
5947,9743
5948,4606
5948,9742
5949,818
5949,4605
5949,9741
5950,816
5950,817
5950,4604
5950,9740
5951,815
5951,816
5951,2497
5951,4603
5951,9739
5952,814
5952,815
5952,2496
5952,8546
5953,814
5953,2495
5953,8545
5954,813
5954,8544
5958,2601
5959,2600
5960,2599
5961,2598
5962,-9588
5963,-9589
5964,-9590
5964,7694
5965,7693
5966,7692
5970,-4635
5971,-4636
5972,-4637
5973,-4638
5974,8857
5975,8856
5976,8855
5977,8854
5985,2915
5985,7727
5986,2914
5987,-6010
5987,2913
5988,-6011
5989,-6012
5990,-6013
5991,7733
5996,9189
5997,-7489
5997,9190
5998,-7490
5998,9191
5999,-7491
6000,-7492
6000,-287
6001,-7243
6001,-288
6002,-7245
6002,-7244
6003,-7246
6003,-7245
6004,-7246
6005,-7247
6007,6635
6008,6633
6008,6634
6008,9229
6009,6632
6009,6633
6009,9228
6010,6632
6010,9227
6010,9228
6011,6631
6011,9226
6011,9227
6012,9225
6012,9226
6020,9885
6021,9886
6022,9887
6029,-8529
6030,1041
6031,1040
6032,1039
6033,1038
6033,5750
6033,9398
6034,5748
6034,5749
6034,9397
6035,-8523
6035,5747
6035,5748
6035,9396
6035,9397
6036,5746
6036,5747
6036,9395
6036,9396
6037,5746
6037,9394
6037,9395
6038,5745
6047,-8878
6048,-8879
6048,-4556
6049,-8880
6049,-4557
6050,-8881
6050,-4558
6051,-4559
6053,-8487
6054,-8488
6055,-8489
6056,-8490
6057,-8491
6059,1982
6060,1981
6061,1980
6062,1979
6074,-9090
6075,-9091
6075,-4241
6076,-9092
6076,-4243
6076,-4242
6076,-1360
6077,-9093
6077,-4244
6077,-4243
6077,-1361
6078,-9094
6078,-4244
6078,-1362
6079,-4245
6079,-1363
6080,-1364
6084,9735
6085,9734
6085,9735
6086,9733
6086,9734
6087,9732
6087,9733
6088,9731
6091,4749
6092,4748
6093,4747
6099,-8395
6100,-8396
6100,8361
6101,-8397
6101,8360
6102,8359
6102,8360
6103,8358
6103,8359
6104,8357
6104,8358
6105,-7237
6105,8356
6106,-7238
6107,-7239
6108,-4256
6109,-4257
6110,-4258
6111,-4259
6112,-4260
6114,5973
6115,5972
6116,5971
6117,5970
6118,-5735
6119,-5736
6119,-5735
6120,-5737
6120,-5736
6120,1995
6121,-5738
6121,-5737
6121,1994
6122,1993
6122,1994
6123,1992
6126,-8366
6127,-8367
6127,9729
6128,-8368
6128,9728
6129,-8369
6129,9727
6130,-8370
6133,-4500
6134,-4499
6134,-4200
6135,-4498
6140,-4194
6140,6382
6141,4582
6141,6381
6142,4583
6142,6380
6143,4584
6146,-5707
6147,-5708
6148,-5709
6148,2023
6149,-5710
6149,2022
6150,2021
6151,2020
6160,-3005
6161,-3006
6162,-3007
6162,4724
6163,-3008
6163,4723
6163,4724
6164,-9577
6164,4722
6164,4723
6165,-9578
6165,4721
6166,-9579
6167,-9580
6167,-407
6168,-408
6169,-409
6172,-9087
6172,474
6174,-9089
6174,-9088
6175,-9090
6175,-9089
6176,-9090
6177,479
6180,-3321
6180,-3081
6181,-3322
6181,-3082
6182,-3323
6182,-3083
6182,-3082
6183,-3324
6183,-3084
6183,7290
6184,7289
6185,3741
6185,7288
6186,-9267
6186,3740
6186,7287
6187,-9268
6187,3739
6188,-9269
6188,-9268
6188,3738
6189,-9270
6189,3737
6190,5953
6191,-9549
6191,5952
6192,-9550
6192,5951
6193,-9551
6193,5950
6194,-9552
6195,-9553
6207,6259
6208,6258
6209,6257
6210,6256
6211,6255
6214,-9239
6215,-9240
6216,-9241
6216,3121
6217,-9242
6217,-69
6217,3122
6218,-70
6218,3123
6219,-8320
6219,-71
6220,-8322
6221,-8323
6222,-8324
6222,9487
6223,9486
6224,-8325
6228,9373
6229,9374
6231,8683
6232,-1830
6232,8682
6233,-1831
6233,8681
6234,-1832
6234,8680
6241,9412
6242,9411
6243,9410
6244,9409
6245,9944
6246,9943
6247,9942
6248,9941
6251,5439
6252,5438
6253,5437
6254,5436
6255,5435
6260,-4297
6260,3961
6261,-4298
6261,3960
6262,-4299
6262,3959
6262,3960
6263,-4300
6263,2665
6263,3958
6263,3959
6264,2664
6264,3957
6264,3958
6265,2663
6265,3956
6267,7086
6268,7085
6269,7084
6269,8673
6270,-3920
6270,7083
6270,8672
6271,7618
6271,8671
6272,7616
6272,7617
6272,8670
6273,7616
6273,8669
6274,7615
6276,-3914
6285,3216
6286,3215
6287,3214
6288,-3069
6288,3213
6289,-3070
6290,-3071
6291,-3072
6299,7645
6300,7644
6301,2150
6301,7643
6302,2151
6305,4303
6309,-1704
6309,7607
6310,-1705
6310,2858
6310,7606
6311,-1706
6311,2857
6311,4309
6311,7605
6312,-1707
6312,2856
6312,2857
6313,2855
6313,2856
6314,2854
6323,-8314
6323,9783
6324,-8315
6324,9781
6324,9782
6325,-8316
6325,9780
6325,9781
6326,-8317
6326,9780
6327,9779
6328,-1012
6328,1242
6328,3338
6329,-4533
6329,-1013
6329,1241
6330,-7443
6330,-1014
6330,-1013
6330,1240
6331,-9938
6331,-7444
6331,-1015
6331,-1014
6332,-9939
6332,-7445
6332,-1016
6333,-9940
6333,-7446
6334,-9941
6334,-4528
6334,3344
6335,-1822
6336,-1823
6337,-2203
6337,-1824
6338,-2204
6338,-1825
6338,2646
6339,-2205
6339,2644
6339,2645
6340,-2206
6340,2643
6340,2644
6341,-2207
6341,2643
6342,-5127
6342,2642
6343,-5128
6344,-5129
6345,-5130
6349,-7518
6350,-7519
6351,-7520
6351,-7519
6352,-7521
6352,-7520
6352,1652
6353,-8187
6353,-7522
6353,-7521
6353,1651
6353,5475
6354,-8188
6354,1650
6354,1651
6355,-8189
6355,-8188
6355,1271
6355,1649
6355,1650
6356,-8190
6356,-8189
6356,1269
6356,1270
6356,1648
6357,-8191
6357,1268
6357,1269
6358,1268
6358,5480
6359,1267
6361,-2708
6362,-2709
6362,-2708
6363,-2710
6363,-2709
6364,-2711
6364,-2710
6365,-2712
6368,-350
6369,-351
6370,-2218
6370,-352
6371,-2219
6371,7093
6372,-2220
6372,-2219
6372,7092
6373,-2221
6373,-2220
6373,6186
6373,7091
6374,-2222
6374,6184
6374,6185
6375,6183
6375,6184
6376,6182
6376,6183
6377,6182
6378,-7491
6378,6956
6378,6957
6379,-7492
6379,6955
6379,6956
6380,-7493
6380,6954
6380,6955
6381,-7494
6381,-3698
6381,-3697
6381,6954
6382,-8160
6382,-3699
6382,-3698
6382,7728
6383,-8161
6383,-3700
6383,-3699
6383,7727
6384,-8162
6384,-3701
6384,7726
6388,-7002
6389,-7003
6389,-4121
6390,-7004
6390,-4122
6391,-4123
6393,-4642
6394,-4644
6394,-4643
6395,-5043
6395,-4645
6395,-4644
6396,-4646
6396,-4645
6397,-4646
6398,-4647
6398,7121
6399,7120
6400,3572
6400,7119
6400,7120
6401,-5037
6401,3571
6401,7118
6402,3570
6403,3569
6404,3568
6408,5402
6409,5401
6410,5400
6420,7154
6420,7718
6421,7717
6422,-8311
6422,7716
6423,-8312
6424,-8313
6425,-8314
6425,7159
6425,9117
6426,9116
6427,9115
6427,9116
6428,9114
6428,9115
6429,9113
6434,8166
6435,8165
6436,8164
6437,-8871
6437,3175
6437,8163
6438,-8872
6438,3174
6438,8162
6439,-8873
6439,3173
6440,-8874
6441,-8875
6442,2652
6442,6061
6443,2651
6443,6060
6444,2650
6444,6059
6445,6058
6453,-8952
6454,-8953
6454,-2662
6455,-8954
6455,-8953
6455,-2663
6455,7849
6456,-8955
6456,-2664
6456,7848
6457,-2665
6457,7847
6457,8235
6458,-2666
6458,8234
6459,-690
6459,8233
6460,-691
6461,-692
6461,8194
6461,8721
6462,-693
6462,8193
6462,8720
6463,8192
6463,8193
6463,8719
6464,8191
6464,8192
6464,8718
6465,-8844
6465,8190
6465,8191
6465,8717
6466,-8845
6466,8189
6467,-8846
6468,-8847
6469,1240
6469,6090
6470,1238
6470,1239
6470,6088
6470,6089
6471,1238
6471,6087
6471,6088
6472,1237
6472,6086
6472,6087
6473,6086
6474,6085
6480,-6647
6481,-6646
6492,-4640
6492,1023
6493,-4641
6493,1021
6493,1022
6494,-4642
6494,1021
6495,-4643
6495,1020
6495,5731
6496,-4644
6496,5730
6497,5729
6498,5728
6499,5727
6504,-4292
6505,-4293
6506,-4294
6506,-4293
6507,-4295
6507,-4294
6508,-4296
6508,3824
6509,3823
6510,3822
6510,3823
6511,3821
6511,3822
6512,-4189
6512,-494
6512,3820
6513,-4190
6513,-495
6514,-4191
6514,-4190
6514,-496
6515,-4192
6517,-1302
6518,-1304
6518,-1303
6519,-1305
6519,-1304
6520,-1306
6520,-1305
6521,-1306
6523,-5559
6528,-6062
6528,7444
6529,-5553
6529,-5037
6529,7443
6530,-5038
6530,1253
6530,7442
6531,-5039
6531,1252
6531,7441
6532,1251
6532,7440
6533,-6057
6533,1250
6533,3079
6534,3078
6535,3077
6536,-5151
6537,-9636
6537,-5150
6538,-9638
6538,-9637
6538,-2820
6539,-9638
6539,-2821
6540,-9639
6540,-2822
6542,6977
6543,6976
6544,6975
6544,6976
6545,6974
6548,-4170
6550,-5004
6553,-4165
6556,-4998
6556,9439
6557,9438
6558,5890
6558,9437
6559,5888
6559,5889
6559,9297
6559,9436
6560,5887
6560,5888
6560,9296
6561,5887
6561,9295
6562,4934
6562,5886
6563,4933
6564,4932
6565,4931
6566,4930
6578,4613
6579,4612
6579,4613
6580,4611
6580,4612
6581,4610
6581,4611
6594,-4492
6595,-4493
6596,-4494
6602,-2561
6603,-2562
6604,-2563
6604,-2562
6605,-2564
6605,-2563
6605,319
6606,-3230
6606,-2565
6606,-2564
6606,318
6607,-3231
6607,-2566
6607,317
6608,-3232
6608,-3231
6609,-3233
6609,-3232
6610,-3234
6612,8967
6613,8966
6614,8965
6615,8964
6618,1340
6619,1339
6619,4221
6620,1338
6620,4220
6621,1439
6621,4219
6621,4607
6622,1438
6622,4606
6623,1437
6623,4605
6631,-7910
6632,-7911
6633,-7912
6634,-7913
6648,4636
6649,413
6649,4634
6649,4635
6650,412
6650,4633
6650,4634
6651,411
6651,4633
6652,410
6652,4632
6653,409
6657,2484
6658,2483
6658,4598
6659,2482
6659,4597
6660,2481
6660,4596
6661,4595
6662,4594
6663,-9845
6664,-9847
6664,-9846
6665,-9848
6665,-9847
6666,-9848
6667,-9849
6674,1109
6675,1108
6676,1107
6677,-5702
6677,1106
6678,-5704
6678,-5703
6679,-5705
6679,-5704
6680,-5706
6680,-5705
6681,-5706
6682,-5707
6683,-7713
6684,-7714
6685,-7715
6685,5393
6686,-7716
6686,5392
6687,-7717
6687,5391
6688,5390
6689,5389
6703,4653
6705,-7153
6709,4659
6710,-7685
6710,-7148
6711,-7686
6711,-5718
6712,-7687
6712,-7686
6712,-5719
6713,-7688
6713,-7687
6713,-5720
6714,-7689
6714,-7688
6714,-5721
6714,6094
6715,-7690
6715,6093
6716,1104
6716,6092
6717,1102
6717,1103
6717,6091
6718,1101
6718,1102
6718,6090
6719,-7167
6719,1101
6719,2930
6720,1100
6720,2928
6720,2929
6721,-8749
6721,2928
6722,2927
6724,-7162
6726,-8744
6729,9536
6730,9537
6731,-9202
6731,9538
6732,-9203
6733,-9204
6734,-9205
6734,-6175
6735,-6176
6736,-6177
6737,-6178
6737,-1467
6738,-1468
6739,-1469
6740,-3863
6740,-1470
6740,9144
6741,-3864
6741,-1471
6741,9143
6742,-3865
6742,-3864
6742,9142
6743,-3866
6743,-3865
6743,9141
6744,-4532
6744,-3867
6744,-3866
6744,605
6744,9140
6745,-5299
6745,-4533
6745,603
6745,604
6746,-5301
6746,-5300
6746,-4534
6746,-4533
6746,602
6746,603
6747,-5302
6747,-5301
6747,-4535
6747,-4534
6747,601
6747,602
6748,-5302
6748,-4536
6748,601
6749,-5303
6752,-1433
6753,-1432
6754,-1431
6756,-4423
6757,-4425
6757,-4424
6757,2919
6758,-4426
6758,-4425
6758,2918
6759,-4427
6759,-4426
6759,2917
6760,-4427
6761,-4428
6777,8220
6778,8219
6779,8218
6780,8217
6782,2275
6783,2274
6784,-4396
6784,2273
6784,2274
6785,-4397
6785,2272
6785,2273
6785,2420
6786,-4398
6786,2271
6786,2272
6786,2419
6786,7097
6787,-4399
6787,2270
6787,2418
6787,7098
6788,-5065
6788,-4400
6788,2417
6789,-5066
6790,-5067
6791,-5068
6792,-6239
6793,-6238
6797,-400
6797,6417
6798,-401
6798,6416
6799,-402
6799,6415
6799,6416
6800,-403
6800,6414
6800,6415
6801,6413
6818,-8347
6819,-8348
6819,2293
6820,-8349
6821,-8350
6822,-6374
6823,-6375
6824,-6376
6824,-372
6824,2298
6824,6972
6825,-6377
6825,-373
6825,2299
6825,6971
6826,-6378
6826,-374
6826,-373
6826,6970
6826,6971
6827,-375
6827,-374
6827,6969
6827,6970
6828,-376
6828,6968
6832,-4444
6833,-4445
6834,-4446
6834,4052
6835,-4447
6835,4051
6835,4052
6836,-4448
6836,4050
6836,4051
6838,8233
6839,8232
6840,8231
6841,8230
6842,3388
6842,3389
6843,3387
6843,3388
6844,3386
6844,3387
6845,3386
6859,-3649
6860,-3650
6861,-3651
6862,-3652
6863,-3653
6863,818
6864,817
6865,816
6866,815
6877,-2143
6878,-2144
6879,-2145
6879,-2144
6880,-4252
6880,-2146
6880,-2145
6881,-4253
6881,-2147
6882,-4254
6883,-4255
6884,-4256
6884,-3480
6885,-8857
6885,-3481
6886,-8858
6886,-3482
6887,-8859
6887,-3483
6888,-3484
6893,-4145
6894,-4146
6894,8815
6895,-4147
6895,8814
6900,-7450
6901,-7451
6902,-7452
6909,-4752
6909,-4226
6909,-4225
6910,-4753
6910,-4227
6910,-4226
6911,-4754
6911,-4228
6911,-4227
6911,770
6912,-4755
6912,-3453
6912,769
6913,-3454
6913,-3453
6913,768
6914,-6475
6914,-3455
6914,-3454
6914,767
6915,-6476
6915,-3456
6915,-3455
6916,-6477
6916,-3457
6916,4663
6917,-6478
6917,4662
6918,4661
6918,4662
6919,4660
6920,-4116
6920,4659
6921,-4118
6921,-4117
6922,-4119
6922,-4118
6923,-4119
6924,-4120
6926,-4159
6927,-4160
6928,-4161
6929,-4162
6931,-6123
6932,-6124
6932,-5209
6933,-6125
6933,-5210
6934,-5211
6935,-5212
6937,5501
6938,-9428
6938,5500
6939,-9429
6939,-9428
6939,5499
6939,5500
6940,-9430
6940,-9429
6940,5498
6940,5499
6941,5497
6944,-4206
6946,-4475
6947,-4476
6948,-4477
6949,-4478
6950,-4200
6956,-4685
6957,-4684
6958,-718
6959,-719
6960,-720
6961,-721
6962,-722
6970,-408
6973,3664
6974,3663
6975,3662
6976,-402
6976,3661
6979,9958
6980,-8666
6980,-4491
6980,-4490
6980,9957
6981,-8667
6981,-4492
6981,-4491
6981,-935
6981,9956
6982,-8668
6982,-4492
6982,-936
6982,9955
6983,-3718
6983,-937
6984,-3719
6984,-3718
6984,-938
6984,-422
6985,-3720
6985,-3719
6985,-939
6986,-3721
6986,-3720
6987,-3722
6987,749
6987,750
6988,748
6988,749
6989,747
6989,748
6990,-416
6990,747
6990,3730
6991,746
6991,3729
6992,3728
6992,3729
6993,3727
6993,3728
6994,3726
7000,3305
7001,3304
7002,7774
7003,7772
7003,7773
7004,7771
7004,7772
7005,7771
7006,7770
7008,-380
7009,-381
7010,-382
7011,-383
7011,9557
7012,-384
7012,9556
7013,-8680
7013,9555
7014,-8681
7015,-8682
7016,-8683
7016,1126
7022,1132
7024,7410
7025,7409
7026,7408
7027,-187
7032,-182
7033,5405
7034,-739
7034,5404
7035,-740
7035,5403
7035,5404
7036,-5489
7036,-741
7036,5402
7036,5403
7037,-5490
7037,-742
7037,5401
7038,-5491
7038,-5490
7039,-5492
7040,-8652
7041,-8653
7042,-8654
7043,-8655
7043,-3657
7044,-8656
7044,-3659
7044,-3658
7045,-5239
7045,-3660
7045,-3659
7046,-5240
7046,-3660
7047,-5241
7047,-3661
7047,7867
7048,-5242
7048,7866
7049,-5243
7049,7865
7050,7864
7051,-8931
7052,-8932
7053,-8933
7058,-4892
7059,-4893
7060,-8201
7060,-4894
7060,-4506
7061,-8202
7061,-4507
7062,-8203
7062,-4508
7063,-8204
7067,-8624
7068,-8625
7069,-8626
7069,-8625
7070,-8627
7070,-8626
7070,9618
7071,-8628
7071,-8627
7071,9616
7071,9617
7072,9615
7072,9616
7073,-1803
7073,9615
7074,-1804
7074,9614
7075,-1805
7076,-3672
7076,-1806
7077,-3673
7077,-1807
7078,-3674
7079,-3675
7080,-3676
7080,4444
7081,4443
7082,4442
7083,4441
7084,1567
7084,4440
7085,1566
7085,7857
7086,1565
7086,7856
7087,1564
7087,7855
7088,7854
7089,7853
7090,4692
7090,4693
7091,4691
7091,4692
7092,4690
7092,4691
7093,4690
7094,4689
7095,-6342
7096,-6343
7097,-6344
7098,-6345
7099,8831
7100,8830
7101,8829
7101,8830
7102,-7680
7102,-7679
7102,8828
7102,8829
7103,-7681
7103,-7680
7103,8827
7104,-7682
7104,-7681
7105,-7682
7106,-7683
7106,677
7107,676
7108,675
7108,4471
7109,674
7109,4470
7110,4469
7110,4470
7111,4468
7114,1980
7115,1979
7116,1978
7116,9184
7117,9182
7117,9183
7118,9181
7118,9182
7119,9181
7120,9180
7127,-4102
7127,4923
7128,-4103
7128,4922
7129,-4104
7129,4921
7129,4922
7130,-4105
7130,4920
7130,4921
7131,4919
7139,-9130
7140,-9131
7141,-9132
7142,-9133
7148,8037
7149,-2609
7149,8038
7150,8039
7152,-4718
7154,-2604
7157,-4713
7169,-1659
7170,-1660
7170,1749
7171,-1661
7171,1748
7172,-1662
7172,1747
7173,-2568
7173,-1663
7173,1746
7174,-5235
7174,-2569
7175,-5234
7175,-2570
7176,-2571
7184,4451
7185,4450
7186,-9851
7186,4449
7187,-9852
7187,4448
7188,-9853
7189,-9854
7192,-6966
7193,-6967
7194,-6968
7198,-1632
7199,-1633
7200,-1634
7201,-2541
7202,-2542
7203,-2543
7203,9365
7204,-7144
7204,9364
7205,-7145
7205,9363
7206,-7146
7207,-7147
7207,7402
7208,-7148
7208,7401
7209,7400
7210,7399
7212,16
7213,15
7214,14
7214,15
7215,13
7215,14
7216,12
7223,1833
7224,-6693
7225,-6694
7226,-6695
7227,-6696
7229,1839
7230,9393
7231,-6063
7231,-6062
7231,9392
7232,-6064
7232,-6063
7232,3876
7232,9391
7233,-6065
7233,-6064
7233,-5963
7233,1381
7233,3875
7233,9390
7234,-6065
7234,-5964
7234,1380
7234,3874
7235,-5965
7235,1379
7235,3873
7236,-5966
7236,-2936
7236,1378
7236,3872
7237,-5967
7237,-2937
7237,1377
7238,-2938
7238,72
7239,-2939
7240,-1924
7241,-1925
7242,-1926
7242,-1925
7242,190
7243,-1927
7243,-1926
7243,188
7243,189
7244,-1928
7244,78
7244,187
7244,188
7245,187
7246,186
7247,3843
7248,-620
7248,3841
7248,3842
7249,-621
7249,3840
7249,3841
7250,-908
7250,-622
7250,3840
7251,-6138
7251,-3016
7251,-909
7251,-623
7251,3839
7252,-6139
7252,-3017
7252,-910
7252,-624
7252,152
7253,-6140
7253,-3018
7253,-3017
7253,151
7254,-6141
7254,-3019
7254,-3018
7254,150
7255,-3020
7255,-3019
7255,149
7255,6041
7256,-3021
7256,148
7261,3903
7261,6047
7262,3902
7263,3901
7269,1271
7270,1270
7271,1269
7278,-9518
7278,-1648
7279,-9519
7279,-1649
7280,-9520
7280,-1650
7281,-9660
7281,-9521
7281,-635
7282,-9661
7282,-9522
7282,-636
7282,4628
7283,-9662
7283,-637
7283,-636
7283,4629
7284,-9663
7284,-638
7284,-637
7285,-639
7285,5274
7286,5272
7286,5273
7287,5271
7287,5272
7288,3931
7288,4634
7288,5270
7288,5271
7289,3930
7289,5270
7290,3929
7290,5269
7291,3928
7295,8497
7296,1300
7296,8496
7297,1298
7297,1299
7297,8495
7298,1297
7298,1298
7299,1297
7300,1296
7306,4671
7307,4669
7307,4670
7308,4668
7308,4669
7309,-9632
7309,4667
7309,4668
7309,8704
7310,-9634
7310,-9633
7310,2801
7310,4667
7310,8703
7310,8704
7310,9618
7311,-9634
7311,2800
7311,4666
7311,8702
7311,8703
7311,9617
7312,-9635
7312,2799
7312,8701
7312,8702
7312,9616
7313,2798
7313,9615
7314,9614
7319,9868
7320,9866
7320,9867
7321,-9284
7321,9865
7321,9866
7322,-9285
7322,9864
7322,9865
7323,-9286
7323,9864
7324,-9287
7324,9863
7327,6275
7328,6274
7329,6273
7329,6274
7330,6272
7330,6273
7331,6271
7341,3074
7342,3073
7343,3072
7343,3073
7344,1252
7344,3071
7344,3072
7344,4900
7345,1250
7345,1251
7345,3070
7345,3071
7345,4899
7346,-7434
7346,1249
7346,1250
7346,3069
7346,4898
7346,4899
7347,-7435
7347,1249
7347,4897
7347,4898
7348,-7436
7348,-7435
7348,1248
7348,4896
7349,-7437
7349,-7436
7349,-472
7350,-7438
7350,-473
7351,-474
7352,-475
7359,-5886
7360,-5887
7361,-5888
7362,-5889
7363,-2906
7364,-2907
7365,-2908
7366,-2909
7369,-4741
7369,5596
7370,5595
7371,5594
7372,5593
7374,-4736
7376,6642
7379,5318
7380,5317
7381,5316
7381,6647
7382,5315
7400,-9733
7401,-9734
7401,-9733
7402,-9735
7402,-9734
7402,-781
7403,-9736
7403,-9735
7403,-780
7404,-779
7408,2037
7409,2036
7410,2035
7410,2036
7411,2034
7411,2035
7412,2033
7412,2034
7413,-6503
7413,2032
7414,-6504
7415,-6505
7416,-6506
7417,-6507
7436,-2785
7437,-2786
7438,-2787
7439,-2788
7448,58
7449,57
7450,56
7451,54
7453,6353
7454,6351
7454,6352
7455,6350
7455,6351
7456,6350
7457,6349
7462,-3670
7462,5401
7463,-3671
7463,5400
7464,-3672
7464,-2757
7464,5399
7465,-3673
7465,-2758
7465,5398
7466,-3674
7466,-2759
7466,4732
7467,4731
7468,4730
7472,-4622
7473,-4623
7474,-9225
7474,-4624
7474,6276
7475,-9226
7475,6275
7475,8871
7476,-9227
7476,-9226
7476,6274
7476,8870
7477,-9228
7477,-9227
7477,8869
7478,-9229
7478,-9228
7478,8868
7479,-9230
7479,8867
7481,-9749
7482,-9750
7483,-9751
7486,-1246
7487,-1247
7488,-1248
7489,-1249
7490,-1250
7490,5429
7491,5427
7491,5428
7491,8310
7492,5427
7492,8309
7493,-616
7493,4761
7493,5426
7493,8308
7494,-8247
7494,-617
7494,4759
7494,4760
7494,8307
7495,-8248
7495,-618
7495,4758
7495,4759
7496,-8249
7496,-619
7496,4758
7497,-8250
7497,4757
7499,-4594
7500,-4595
7501,-4596
7501,-4595
7502,-6943
7502,-4597
7502,8899
7503,-6944
7503,8898
7504,-6945
7504,8897
7504,8898
7505,-6946
7505,8896
7505,8897
7506,8895
7506,8896
7507,8894
7509,-5657
7511,6267
7512,6266
7513,6265
7514,-5652
7514,-3473
7514,6264
7515,-3474
7515,6263
7516,-3475
7516,-3474
7517,-3476
7517,-3475
7518,-3477
7518,-3476
7519,-2942
7519,8337
7520,-2943
7520,8336
7521,-7165
7521,-2944
7521,-588
7521,8335
7522,-8460
7522,-7166
7522,-2945
7522,-589
7523,-8461
7523,-7167
7523,-590
7524,-8462
7524,-591
7524,4887
7525,4886
7526,-8501
7526,4885
7527,-8502
7527,3978
7527,4884
7528,-8503
7528,-8502
7528,3977
7529,-8504
7529,-8503
7529,3976
7530,-8505
7530,-8504
7530,3975
7531,-8506
7532,288
7533,-5616
7533,-4462
7533,286
7533,287
7534,-5618
7534,-5617
7534,-4463
7534,285
7534,286
7535,-5618
7535,-4464
7535,-4463
7535,285
7536,-5619
7536,-4465
7536,-4464
7536,284
7537,-4466
7537,-4465
7538,-4467
7542,-8535
7543,-8536
7543,-3446
7544,-8537
7544,-3447
7545,-8538
7545,-3448
7545,-1859
7546,-3449
7546,-1861
7546,-1860
7547,-1862
7547,-1861
7548,-1862
7549,-1863
7552,8323
7553,8322
7554,8321
7555,8320
