x,z
8939,7086
8939,7088
8939,8563
8939,9113
8939,9928
8940,9144
8941,-3381
8941,-2365
8941,5112
8941,5116
8942,-4697
8942,-4680
8942,-2398
8943,-4692
8943,-4685
8943,-2563
8943,7421
8943,7424
8944,-7052
8944,4789
8944,7429
8945,-3410
8945,4826
8945,7100
8945,9139
8946,-3381
8946,8509
8947,-2562
8947,4826
8947,9113
8948,-7056
8948,-2398
8948,9135
8949,-7020
8949,6576
8949,6580
8949,7077
8949,7412
8949,9133
8950,9131
8950,9962
8951,-7020
8951,-2988
8951,4796
8951,4825
8951,7106
8951,7411
8951,7441
8951,8556
8951,9031
8951,9032
8951,9923
8952,-3403
8952,9037
8952,9120
8952,9124
8953,-2531
8953,-2397
8953,9041
8954,-3899
8954,-3897
8954,-2362
8954,4823
8954,7444
8954,9044
8955,-2988
8955,4822
8955,7410
8955,9957
8956,-5169
8956,-5168
8956,6562
8956,7410
8956,8551
8956,9049
8956,9923
8957,-5174
8957,-5162
8957,-3393
8957,-3389
8957,6588
8957,7077
8958,-7022
8958,-5157
8958,4817
8958,9953
8959,-5153
8959,-2560
8959,-2530
8959,6588
8959,9951
8960,-7023
8960,-3885
8960,-2987
8960,-2361
8960,1855
8960,1860
8960,9949
8961,7411
8961,9019
8961,9947
8962,6556
8963,-2529
8963,1848
8963,8529
8963,8539
8964,-7064
8964,-7026
8964,-6934
8964,-6933
8964,-2361
8964,6587
8964,9931
8964,9937
8965,-5181
8965,-3908
8965,-2390
8966,-7064
8966,-5131
8966,-3879
8966,9068
8967,-7029
8967,-6927
8967,1870
8967,7079
8967,9019
8968,-6942
8968,-2925
8968,-413
8968,-405
8968,7115
8968,7451
8969,-6943
8969,-5181
8969,-4736
8969,-4726
8969,-3908
8969,-2362
8969,1842
8969,9071
8970,-7063
8970,-6924
8970,-5110
8970,-4739
8970,6584
8971,-5092
8971,-4741
8971,-2384
8972,-5085
8972,-4720
8972,-2923
8972,6550
8973,-5080
8973,-2526
8973,7418
8973,7451
8974,-4745
8974,-3907
8974,7081
8975,-7043
8975,6580
8975,9074
8976,-7055
8976,-7048
8976,-4715
8976,-2979
8976,-388
8977,-6919
8977,-4748
8977,-2559
8977,-2372
8977,-2371
8977,9074
8978,-386
8978,6577
8978,7117
8979,-9717
8979,1838
8979,7424
8980,-5175
8980,-3872
8980,-2924
8981,-9714
8981,9026
8982,-9727
8982,-5063
8983,-9712
8983,-4708
8983,-2972
8983,-427
8984,-9729
8984,-4752
8984,-2558
8984,1838
8985,3410
8985,3414
8985,7435
8986,-5169
8986,-3872
8986,-2522
8986,6557
8986,6562
8987,-6914
8987,-3900
8987,-382
8988,-6951
8988,-428
8988,9033
8988,9069
8989,-5056
8989,-4753
8989,-2557
8990,-3897
8990,-2521
8990,-382
8990,7086
8990,9067
8991,-2939
8991,3398
8991,3422
8991,9037
8992,-6951
8992,-4753
8992,-2953
8992,-2944
8992,2815
8992,2822
8992,9039
8993,9041
8993,9063
8994,-9706
8994,7118
8994,9043
8994,9061
8995,-3888
8995,-2520
8995,1880
8995,9046
8996,-5148
8996,2807
8996,2830
8996,3393
8996,9051
8996,9054
8997,-6950
8997,-5142
8997,-4752
8997,2831
8998,-5128
8999,-9736
8999,-4693
8999,-428
8999,3422
9000,-5114
9000,2803
9000,8025
9000,8031
9001,-5111
9001,-2519
9001,1846
9001,1880
9002,-387
9002,3421
9002,9902
9003,-5106
9003,2834
9004,-5104
9004,-427
9004,3420
9004,9905
9005,9906
9006,-5047
9006,-4689
9007,-6908
9007,-2548
9007,-2519
9007,-391
9007,8012
9008,1437
9008,1439
9008,1853
9008,2834
9008,7120
9008,8038
9009,-9736
9009,-9701
9009,-393
9010,-5095
9010,-4745
9011,-5046
9011,3415
9011,8038
9012,-2520
9012,-764
9012,2796
9012,7090
9012,8007
9012,8285
9012,8292
9013,-9700
9013,-8963
9013,-6942
9013,-422
9013,-398
9013,1873
9014,-9735
9014,-6908
9014,-4690
9014,-2541
9014,-421
9014,1865
9014,1870
9014,6037
9014,6043
9014,8302
9015,3411
9015,5163
9015,5164
9016,-748
9016,1421
9016,6047
9016,8309
9017,-6502
9017,-6500
9017,-4738
9017,-747
9017,-406
9017,2795
9017,5158
9017,6048
9018,-6909
9018,-6507
9018,-5045
9018,-412
9018,-411
9018,3385
9019,-8974
9019,-7161
9019,-7152
9019,-6490
9019,-2531
9019,-2528
9019,-776
9019,8318
9020,-7147
9020,-6935
9020,-6910
9020,6025
9020,6756
9020,6765
9020,7124
9021,-5084
9021,-1444
9021,-1433
9021,1416
9021,5176
9021,6050
9021,6751
9021,6770
9021,7647
9021,7649
9021,8274
9022,-6481
9022,-1449
9023,-9698
9023,-7169
9023,-1426
9023,2826
9023,3392
9023,3395
9023,8274
9023,9914
9024,-8947
9024,-7170
9024,-1424
9024,-781
9024,2795
9025,-8947
9025,-1422
9025,7126
9025,8031
9026,-8981
9026,-7136
9026,-6923
9026,-6918
9026,-4719
9026,-4710
9026,-1420
9026,1463
9026,2823
9026,6050
9026,8000
9026,8331
9027,-7135
9027,-3549
9027,-3546
9027,-1458
9027,5153
9027,5182
9027,6018
9027,6740
9028,-9727
9028,-9698
9028,-6517
9028,-3543
9028,2456
9028,2459
9028,7633
9028,8333
9029,-8269
9029,-8268
9029,-1416
9029,3304
9029,3306
9029,5153
9029,6738
9029,6784
9029,7091
9029,8000
9029,8027
9030,-8984
9030,-5078
9030,-1461
9030,2798
9030,3299
9030,3313
9031,-6517
9031,-3540
9031,-1091
9031,-1084
9031,2799
9031,3318
9031,7630
9031,7659
9032,-8985
9032,-5077
9032,2468
9032,3322
9032,7659
9032,8335
9033,-8277
9033,-8260
9033,-6461
9033,-5044
9033,-3561
9033,8002
9033,9916
9034,-9721
9034,-8986
9034,-8278
9034,-3539
9034,2470
9034,2805
9034,2808
9034,8003
9035,6735
9035,6790
9035,7092
9035,8280
9035,8335
9036,-7176
9036,-6458
9036,-1409
9036,-788
9036,2440
9036,3292
9036,8015
9037,-5075
9037,-3539
9037,-1064
9037,1408
9037,8009
9037,8010
9038,-9703
9038,-8255
9038,-738
9038,6013
9038,6735
9038,8334
9039,-3567
9039,-738
9039,6043
9040,-9709
9040,-9708
9040,-5074
9040,-5043
9040,-1103
9040,2436
9040,6013
9040,7093
9040,7133
9041,-8988
9041,-7177
9041,-1464
9041,-789
9041,5189
9041,8286
9042,-6455
9042,-1054
9042,1479
9042,6737
9043,1408
9043,6039
9043,9888
9044,-8954
9044,-6511
9044,-6455
9044,-5042
9044,-1462
9044,-739
9044,2476
9044,6014
9044,6739
9044,9916
9045,-8249
9045,7622
9046,-1403
9047,-8988
9047,-8285
9047,-5041
9047,-1459
9047,-1103
9047,-1047
9047,-789
9047,2477
9047,5189
9047,6796
9048,1486
9048,5161
9049,-7177
9049,-742
9049,6796
9049,8300
9049,8319
9049,9894
9050,-3573
9050,-3546
9050,-1044
9050,2075
9050,2078
9050,6022
9050,6026
9050,8305
9050,8314
9050,9914
9051,-6504
9051,-744
9051,5164
9052,-8286
9052,2478
9052,3297
9052,6755
9052,9898
9053,7645
9053,9900
9054,-7176
9054,-3550
9054,5168
9054,6761
9055,-7137
9055,-5072
9055,-5037
9055,-1403
9055,1414
9055,2064
9055,2086
9055,5170
9055,7138
9055,7623
9056,-1041
9056,1494
9056,2428
9056,6768
9056,7624
9057,-8979
9057,-8973
9057,-8286
9057,-8237
9057,-1041
9057,-782
9057,-756
9057,6773
9057,7102
9057,7625
9058,-1440
9058,-1405
9058,-1097
9058,-761
9058,1417
9058,2087
9058,2478
9058,6779
9058,6785
9059,-3572
9059,-775
9059,-767
9059,3304
9059,7630
9059,7632
9060,-8233
9060,-6485
9060,-6476
9060,-4516
9060,-4512
9060,-3571
9060,-1435
9060,-1407
9060,3339
9061,-1432
9061,2428
9061,3338
9061,7138
9062,-8230
9062,-3567
9062,-3565
9062,-1428
9062,-1410
9062,2057
9062,2477
9062,3308
9063,-7510
9063,-7505
9063,-7145
9063,-1423
9063,-1414
9063,1423
9063,2087
9063,3310
9064,-7171
9064,1499
9064,3312
9064,3334
9064,7109
9065,-8224
9065,-7170
9065,-1090
9065,-1045
9065,2475
9065,3314
9065,3332
9065,4402
9065,4409
9065,5287
9065,5293
9066,-1046
9066,3329
9066,4397
9066,4414
9066,5297
9067,-7497
9067,-4530
9067,3323
9067,3324
9067,4394
9067,7113
9067,7135
9068,-8215
9068,-5071
9068,2472
9068,4392
9068,5300
9068,7115
9068,7134
9069,-8207
9069,-7495
9069,-7162
9069,-7158
9069,4390
9069,5301
9069,7117
9070,-8192
9070,-7524
9070,1431
9070,7131
9071,-8186
9071,7124
9071,7127
9072,-8181
9072,-4535
9072,4386
9073,-1060
9073,2439
9074,-5070
9074,-5020
9074,-1068
9074,-1065
9074,1499
9074,2051
9074,2444
9074,2458
9074,4429
9074,5269
9075,946
9075,952
9075,2450
9075,2451
9075,4383
9075,5304
9076,-7530
9076,-4505
9076,2080
9076,5267
9077,-5646
9077,-5641
9078,-8277
9078,-4506
9078,940
9078,5304
9079,939
9079,2051
9080,-5652
9080,-5013
9080,963
9080,2076
9081,-8164
9081,-5653
9081,4380
9081,4436
9083,937
9083,966
9084,-5655
9084,-4541
9084,308
9084,313
9084,4380
9085,-8270
9085,-5625
9085,-5008
9085,-4511
9085,1446
9087,-7487
9087,937
9087,2059
9087,2063
9087,4381
9087,5261
9088,-8495
9088,-8487
9088,-8157
9088,-5656
9088,-5622
9088,-4541
9088,1491
9089,-8500
9089,-8482
9089,-7537
9090,-9012
9090,-9008
9090,-8503
9090,-4516
9090,-816
9091,-8505
9091,-5656
9091,-806
9091,1313
9091,1319
9091,1488
9091,4384
9092,-8507
9092,-7487
9092,1324
9092,1453
9092,5297
9093,-5004
9093,-4520
9094,-8472
9094,-8253
9094,-5004
9094,-4522
9094,971
9095,-9023
9095,-8511
9095,-8248
9095,-5060
9095,-4524
9095,-825
9095,1304
9096,-8997
9096,-8512
9096,-8242
9096,-4535
9096,-826
9096,291
9096,1458
9096,4389
9096,5261
9097,-8469
9097,-8225
9097,-800
9097,942
9097,1302
9097,5292
9098,-9026
9098,-8215
9098,-5654
9098,1336
9098,4445
9099,-8210
9099,-7537
9099,-5616
9099,971
9099,1464
9099,1474
9100,-8467
9100,-8206
9100,-5653
9100,1338
9101,-7491
9102,-7492
9102,-5652
9102,-5053
9102,-5008
9102,4396
9103,-8196
9103,-5009
9103,970
9103,4446
9104,-8466
9104,-7534
9104,-5615
9104,949
9104,5280
9105,-7533
9105,-5615
9105,5272
9105,5275
9106,-5649
9106,968
9106,1297
9107,-8517
9107,-8466
9107,-795
9107,967
9107,6533
9107,6536
9107,8742
9108,-9031
9108,-8180
9108,-7503
9108,-832
9109,-8176
9109,-7508
9109,285
9109,959
9109,963
9109,1342
9110,-7519
9110,-7515
9110,-5616
9110,-5023
9110,314
9110,4447
9110,6542
9111,-8166
9111,-8163
9111,-5031
9111,-5028
9111,1296
9111,6523
9111,6543
9111,8716
9111,8746
9112,-8517
9112,285
9113,-5642
9113,1342
9114,-5618
9114,-832
9114,310
9114,4408
9114,6545
9115,6518
9116,-9031
9116,-792
9116,8711
9117,-8973
9117,-8516
9117,-5621
9118,6515
9118,6546
9119,-8969
9119,-5630
9119,-5626
9119,-831
9120,290
9121,-8963
9121,-8473
9121,293
9121,297
9121,5874
9122,5876
9123,-8945
9123,1296
9123,4414
9123,6511
9124,-8935
9124,2347
9124,2355
9124,6546
9125,-8930
9125,5880
9125,9676
9126,-8926
9126,-790
9126,4448
9126,9668
9127,-8923
9127,-8511
9127,-8479
9127,4416
9127,5858
9129,1334
9130,-8508
9130,-790
9130,9685
9131,-8915
9131,-824
9131,5886
9132,-9023
9132,2333
9132,2361
9133,2361
9133,6507
9134,-8911
9134,-8501
9134,1329
9134,9663
9135,-791
9135,1301
9136,2329
9136,8753
9137,8704
9137,9692
9138,-817
9138,1304
9138,2360
9138,6507
9139,-9016
9140,-794
9140,2326
9141,-8904
9141,-795
9141,1309
9141,6538
9141,8750
9142,-3433
9142,-3428
9142,2325
9142,8707
9143,-3235
9143,-3227
9143,5892
9143,8708
9143,8748
9144,-3424
9144,-805
9144,-801
9144,2324
9144,6510
9144,6535
9145,-3423
9145,9663
9146,4453
9146,5863
9146,5892
9146,6512
9146,8712
9147,2323
9147,4420
9147,8714
9148,-8998
9148,-3214
9148,2354
9148,5865
9149,-8993
9149,-8899
9149,-3446
9149,-3421
9149,-3213
9149,6517
9149,6527
9149,8735
9150,-8985
9150,-3254
9150,8726
9150,8729
9150,9699
9151,-8966
9151,4455
9152,-3211
9152,5888
9153,-8955
9153,-3421
9153,-3257
9154,2348
9154,5877
9154,5883
9155,-3452
9155,-543
9155,-542
9155,2323
9155,9700
9156,-8945
9156,-3259
9156,-3210
9158,-536
9158,9666
9159,-551
9159,-217
9159,-212
9159,9700
9160,-3260
9160,2338
9160,4421
9160,4459
9161,-8929
9161,-553
9161,-533
9161,2331
9161,2333
9162,-8925
9162,-3210
9163,-8920
9164,-8914
9164,-8910
9164,9668
9166,-3260
9166,-230
9166,-206
9166,4422
9167,-6008
9167,-6005
9167,-3458
9167,-206
9169,-3429
9170,-9325
9170,-234
9170,9695
9171,-9339
9171,-9324
9171,-3458
9171,-3259
9172,-9340
9173,-3433
9173,-559
9173,9692
9174,-3258
9175,-6024
9176,9688
9177,9003
9177,9008
9177,9677
9177,9686
9178,-6027
9178,-3218
9178,-2744
9178,-2740
9178,-560
9178,4465
9178,9680
9178,9682
9179,-3452
9179,-2748
9179,7603
9179,7608
9180,-3448
9180,-3447
9180,9014
9181,-9318
9181,-5997
9182,-9346
9182,-3222
9182,-214
9182,8992
9183,-560
9183,-521
9183,-241
9183,9017
9184,-3252
9184,7593
9186,-9316
9186,-3250
9186,-2724
9186,-218
9186,8987
9187,4432
9187,8986
9188,-8069
9188,-8068
9188,-241
9189,-8074
9189,-2755
9189,-2721
9189,-519
9189,130
9189,8414
9189,8416
9190,-8077
9190,-8059
9190,-6002
9190,-3241
9190,-3238
9190,7587
9191,-9348
9191,-8079
9191,-8057
9192,-8055
9192,-6034
9192,-2755
9192,-1980
9192,-1977
9192,125
9192,8982
9193,-8053
9193,-518
9193,-229
9193,124
9193,7616
9193,8404
9194,-9348
9194,-8083
9194,-6034
9194,4439
9195,-9313
9195,8423
9195,8980
9196,-8085
9196,-8049
9196,122
9196,151
9197,8399
9197,8979
9198,-517
9199,-1995
9199,8397
9199,8978
9199,9023
9200,-1969
9200,121
9200,4452
9200,4454
9200,8423
9202,-7723
9202,-7722
9202,121
9203,-8042
9203,-7728
9203,-1969
9203,158
9203,8977
9204,-6024
9204,-6023
9204,-2714
9204,-551
9204,-517
9204,7580
9204,8393
9204,9023
9205,-2001
9205,7609
9207,-8090
9207,-2748
9207,-2714
9207,3355
9207,3356
9207,7580
9208,-9310
9209,-2004
9209,7605
9209,8977
9210,-8090
9210,-7703
9211,-7702
9211,-2005
9211,-544
9211,8417
9213,-2006
9213,3368
9214,-8036
9214,-2741
9214,8389
9215,-8088
9215,7585
9216,-9339
9216,-524
9216,3346
9216,7588
9216,7592
9217,-1976
9217,-532
9217,-527
9217,125
9217,165
9217,8411
9217,8981
9218,8389
9218,9645
9218,9650
9219,-7734
9219,3374
9219,9641
9220,-8083
9220,-2729
9220,-2724
9220,-2008
9220,8984
9221,-7733
9221,-7697
9221,-6757
9221,-6749
9221,-2008
9221,6560
9221,6568
9222,-1981
9222,166
9222,6556
9223,-9332
9223,-6746
9223,166
9223,6554
9224,-6745
9224,3346
9224,8396
9224,8397
9225,-7730
9225,9012
9225,9656
9226,-7697
9226,-6767
9226,6550
9226,8995
9226,9010
9227,9000
9227,9006
9227,9628
9228,-9316
9228,-8065
9228,-6743
9228,165
9229,-8061
9229,2252
9229,2261
9229,3379
9229,6547
9229,6584
9229,9656
9230,-8056
9230,-8048
9230,-7698
9230,-6772
9230,-1999
9230,-1998
9230,9625
9231,-8137
9231,-8134
9231,-7724
9231,-6773
9232,-8142
9232,-6743
9232,3379
9232,5973
9232,5978
9233,2244
9234,3351
9234,5966
9235,3352
9235,3378
9236,6591
9237,-7714
9237,-7705
9237,2239
9237,2267
9237,9620
9238,136
9238,3356
9239,-8155
9239,2237
9239,2267
9239,3358
9239,3374
9239,9619
9240,3361
9240,5995
9240,6542
9240,6594
9241,139
9241,3366
9241,3367
9242,6595
9243,9649
9244,-8121
9244,145
9244,147
9244,2233
9244,6596
9245,-8161
9246,-6781
9246,6597
9247,-6751
9247,6002
9247,6542
9248,5954
9249,-6781
9249,-6753
9249,6598
9249,9643
9250,-4921
9250,3194
9250,3202
9250,9618
9251,-4931
9251,2262
9252,-4933
9253,-324
9253,-315
9253,5953
9254,5953
9254,6599
9255,-8471
9255,-8468
9255,3210
9256,-8462
9256,-8121
9256,9626
9256,9629
9257,-8457
9257,-6775
9257,-6767
9257,-4940
9257,-4916
9257,6599
9258,-8168
9258,-4916
9258,-333
9258,-310
9259,3188
9260,-4943
9260,2229
9262,-309
9262,2250
9262,3217
9263,-8482
9263,-8169
9263,-309
9263,2248
9263,6496
9263,6502
9264,-8436
9264,-339
9264,410
9264,414
9264,2246
9264,6011
9264,6491
9264,6507
9264,6597
9265,6553
9266,-9898
9266,-8123
9266,2237
9266,2239
9266,3220
9266,5959
9266,6554
9266,6596
9267,-4948
9268,-8482
9268,-8169
9269,-9893
9269,-8124
9269,-4949
9269,424
9269,6012
9270,-9892
9270,6479
9270,6593
9271,-8424
9271,-8125
9271,3188
9271,6520
9271,6560
9272,-8423
9272,-4923
9272,6591
9273,-9921
9273,-8126
9274,-2101
9274,-2100
9274,-102
9275,-2106
9275,402
9275,430
9275,5906
9275,5909
9276,-8421
9276,-8166
9276,-4951
9276,3189
9276,5901
9276,6013
9277,-8129
9277,-4951
9277,-88
9277,6571
9277,6582
9278,-8421
9278,-8130
9278,-4929
9278,-2301
9278,-2293
9278,-346
9278,-87
9278,402
9278,6576
9278,6577
9279,-9927
9279,-8476
9279,-2113
9279,-317
9279,1419
9279,1421
9279,6470
9280,-8162
9280,-113
9280,3190
9281,-8134
9281,-4933
9281,-2115
9282,-8136
9282,-4935
9282,-2080
9282,113
9282,114
9283,-4937
9283,-2079
9283,-346
9283,-321
9283,403
9283,8315
9284,-9887
9284,-8152
9284,-8143
9284,-4946
9284,-4940
9284,-2311
9284,3191
9284,5887
9285,-8470
9285,-2288
9285,5977
9285,7427
9285,7436
9286,-2288
9287,-344
9287,-120
9287,436
9287,3227
9287,5884
9287,7424
9288,-2886
9288,-2882
9288,-343
9288,1443
9288,5979
9288,7423
9289,-9887
9289,-8429
9289,-2878
9289,-2316
9289,436
9289,8296
9290,-2876
9290,122
9290,3032
9290,3038
9291,-2120
9291,-2075
9291,-123
9291,-81
9291,408
9291,6464
9291,7446
9291,8321
9292,409
9292,5920
9293,-8455
9293,-2897
9293,-124
9293,6014
9293,8321
9294,-8450
9294,-8442
9294,122
9294,5982
9294,8291
9295,-9888
9295,-125
9295,413
9295,1450
9295,5919
9296,-2121
9296,91
9296,415
9296,6463
9297,-2902
9297,-2869
9297,-80
9297,3052
9297,3195
9297,5918
9297,7419
9297,7452
9298,-2903
9298,-2075
9298,-80
9298,422
9298,425
9299,-3473
9299,-3468
9299,3228
9299,5917
9299,6548
9300,-9889
9300,-2295
9301,-9934
9302,-127
9302,5876
9302,6015
9302,6463
9302,7419
9303,-9890
9303,-2907
9303,-2323
9303,3058
9303,5914
9303,5985
9304,-81
9304,5876
9304,8529
9305,-9891
9305,-2300
9306,-2323
9306,-127
9306,250
9306,257
9306,3023
9307,-9892
9307,-7942
9307,-3489
9307,3198
9307,5910
9307,6016
9307,6464
9308,-9930
9308,-7950
9308,85
9308,247
9308,8284
9308,8314
9309,-9929
9309,-2322
9309,-2121
9309,-82
9309,246
9309,1405
9309,1457
9310,114
9310,1611
9310,1613
9311,-9895
9311,-4057
9311,-3493
9311,-2863
9311,266
9311,2131
9311,2140
9311,8516
9312,-9925
9312,-9896
9312,-7933
9312,-2312
9312,244
9312,2145
9312,8544
9313,-9923
9313,-8179
9313,-2083
9313,85
9313,1619
9313,5986
9313,8284
9314,-9921
9314,110
9314,6018
9314,8308
9315,-8204
9315,-123
9315,1457
9315,2123
9315,3028
9315,3064
9315,5888
9315,5893
9315,6556
9315,8739
9315,8743
9316,-9914
9316,-7955
9316,-4051
9316,-2119
9316,-122
9316,243
9316,1622
9316,2122
9316,7426
9316,8511
9317,-8206
9317,-8174
9317,-2087
9317,8286
9318,-4077
9318,-3454
9318,-2118
9318,-87
9318,243
9318,273
9318,2156
9318,3031
9318,3064
9318,8287
9318,8544
9319,-7926
9319,-88
9319,1425
9319,2157
9319,7429
9320,-2863
9320,3200
9320,6471
9320,8290
9321,-8209
9321,93
9321,97
9321,3063
9322,-2094
9322,-92
9322,8725
9323,-8210
9323,-4654
9323,-4649
9323,-4082
9323,-3454
9323,-2096
9323,-109
9323,-94
9323,244
9323,4395
9323,4400
9323,8543
9324,-8167
9324,-7955
9324,-4051
9324,-2098
9324,-104
9324,-98
9324,1439
9324,3233
9324,4391
9325,-2108
9325,-2102
9325,1444
9325,1445
9325,3043
9325,3059
9325,6556
9326,-8211
9326,3048
9326,3056
9326,3234
9326,5987
9326,7441
9326,7452
9326,8542
9327,-4393
9327,-4392
9327,-3501
9327,7446
9327,7448
9327,8720
9328,-4387
9328,278
9328,2116
9328,4386
9328,4411
9329,-3455
9330,-4643
9330,-3501
9330,4413
9330,6023
9330,6555
9331,-8212
9331,-4378
9331,278
9331,1595
9331,8750
9332,-8212
9332,-4643
9332,249
9332,5988
9333,-2900
9333,-2879
9333,2115
9333,8503
9333,8749
9334,-7919
9334,-2895
9334,-2884
9334,251
9334,8963
9334,8968
9335,-4057
9335,3240
9335,8503
9336,1633
9337,-7919
9337,-4405
9337,-4365
9337,-4089
9337,274
9337,3201
9337,6025
9339,-7948
9339,-3497
9339,270
9339,4386
9339,8534
9339,8714
9340,-8152
9340,-4062
9340,1595
9340,8744
9341,-8210
9341,-4356
9341,-4089
9341,4387
9341,8532
9341,8714
9342,-4647
9342,-3494
9342,6440
9342,6447
9342,6548
9342,8947
9343,-8209
9343,-7944
9343,-4405
9343,-3461
9344,3202
9345,-8208
9345,-4677
9345,-4087
9345,1636
9345,2115
9345,4390
9345,8715
9345,8739
9346,-4341
9346,-4086
9346,-3464
9346,3251
9347,-8207
9347,-7926
9347,-4651
9347,-4335
9347,6027
9347,6429
9347,8512
9347,8942
9348,-7933
9348,-7930
9348,-4318
9348,-4082
9348,-4078
9348,-3467
9348,6499
9348,6542
9348,8717
9348,8735
9349,-4653
9349,-4310
9349,-3470
9349,3203
9349,4418
9349,8718
9349,8733
9349,8981
9350,6426
9350,8731
9351,-8204
9351,4396
9351,8728
9352,3260
9353,-4677
9353,-4658
9353,5998
9353,6465
9354,3264
9354,6027
9354,6423
9354,6466
9355,1638
9355,6530
9356,4404
9356,6422
9356,6515
9356,6525
9357,-4666
9357,-4398
9357,1638
9358,-8197
9358,-8151
9358,3283
9359,-4286
9359,1604
9359,3297
9359,6004
9359,8935
9360,-8153
9360,3303
9360,6421
9360,6471
9361,2127
9361,3308
9361,8981
9362,1637
9364,-4809
9364,-4803
9364,-4391
9365,-4799
9365,6016
9365,6018
9366,-8183
9366,-4797
9366,-4279
9366,1611
9367,-9006
9367,-9005
9367,-8178
9367,-8168
9367,1192
9367,1196
9367,3212
9368,-9011
9368,-8999
9368,6421
9370,-4276
9370,3325
9371,-4823
9371,-4790
9371,-204
9371,-200
9371,6477
9371,8936
9372,-9019
9372,-4275
9372,1181
9372,1624
9372,1627
9373,-9020
9374,-4367
9374,-4274
9374,3219
9375,-4358
9375,1204
9375,8939
9376,-4340
9376,3331
9376,6478
9377,-4829
9377,-216
9377,6478
9377,8941
9378,-8983
9378,-4783
9378,-4329
9378,-4273
9378,-194
9379,-194
9379,8974
9380,-8982
9380,-4273
9380,1204
9381,-4319
9381,1172
9381,8972
9382,6477
9383,-9026
9383,-2990
9383,-2988
9383,3236
9384,-8981
9384,-223
9384,1203
9384,3241
9384,6429
9384,8954
9385,3247
9385,8959
9385,8963
9386,-196
9386,1202
9386,3264
9387,-4300
9388,-6065
9388,-6063
9388,-4279
9388,-226
9388,-197
9388,3337
9389,-4290
9389,-4283
9389,-3004
9390,-8981
9390,-227
9390,3286
9390,3337
9391,1167
9391,6436
9391,6472
9392,-2180
9392,-2178
9392,-228
9393,-9028
9393,-3009
9393,1197
9393,6470
9394,-6051
9394,-4837
9394,-4767
9394,-3010
9394,6440
9395,-202
9395,1195
9395,3302
9395,6442
9396,6444
9396,6466
9397,-8983
9397,3309
9397,6446
9397,6464
9398,-2170
9398,-205
9398,6449
9399,-8984
9399,-6074
9399,-4837
9399,-2195
9399,3319
9399,3327
9399,6454
9399,6457
9400,-9028
9400,-6045
9400,-4760
9400,1167
9401,-8985
9403,-4170
9403,-4168
9403,-212
9404,-4175
9404,-214
9405,-9027
9405,-8988
9405,-6074
9405,-4754
9405,-2201
9405,-226
9405,1174
9405,1175
9406,-4835
9406,-223
9406,-221
9407,-6040
9407,-3017
9407,-2170
9408,-4834
9408,-4751
9408,1832
9408,1837
9409,-6039
9409,-2204
9410,-2988
9411,-6038
9411,-2205
9412,-8995
9412,-4831
9412,-4157
9412,-3017
9412,-2990
9413,-4192
9413,-2206
9414,1820
9415,-8999
9415,-4194
9415,-3016
9416,-9001
9416,1845
9417,-9019
9417,-9003
9417,-4157
9417,-2176
9417,642
9417,647
9418,-9017
9418,-7842
9418,-7840
9418,652
9418,1816
9419,-9013
9419,-9010
9419,-3012
9419,635
9419,8561
9419,8567
9420,-6956
9420,-6951
9420,-3009
9420,-3005
9420,-2208
9420,1845
9421,-6948
9421,-6035
9421,-4822
9421,-2208
9422,-2181
9425,-6944
9425,9923
9425,9929
9426,-7862
9426,-6473
9426,-6471
9426,-6069
9426,627
9426,8581
9427,-7863
9427,-7818
9427,-6969
9427,-6034
9427,-4200
9427,9920
9427,9932
9428,-6970
9428,-6943
9428,9933
9429,-6479
9429,-6465
9429,2052
9429,2061
9430,-6464
9430,-2199
9430,-2198
9431,-4200
9431,-4164
9431,-2667
9431,-2666
9431,9916
9432,-6943
9432,-6482
9432,624
9432,1809
9432,1839
9432,5773
9432,5778
9433,-6974
9433,2044
9433,8588
9434,-7811
9434,5766
9435,-9741
9435,-9737
9435,-7867
9435,-2658
9435,669
9436,-9745
9436,-7867
9436,-4169
9436,8552
9437,-9747
9437,1809
9437,2039
9437,2067
9438,-9749
9438,-5940
9438,-5934
9438,-4539
9439,-6458
9439,-6033
9439,-5930
9439,-4750
9439,669
9439,1832
9439,2037
9439,2067
9439,9665
9439,9669
9440,-2653
9440,5795
9440,7661
9440,7665
9441,-7806
9441,-5927
9441,622
9441,7657
9441,7670
9442,-6064
9442,-5926
9442,-4547
9442,7655
9443,-9756
9443,-7805
9443,-6979
9443,-4182
9444,-7863
9444,-6488
9444,-4754
9444,2033
9444,5274
9444,5275
9444,8594
9444,9910
9445,-7804
9445,1138
9445,1817
9445,1820
9445,5280
9446,-9759
9446,-6819
9446,-6063
9446,-5957
9446,-4756
9446,-4552
9446,9942
9447,-6951
9447,-6798
9447,-2647
9447,5802
9447,9650
9448,-5923
9448,-4794
9448,-4554
9448,3074
9448,3079
9448,3871
9448,3876
9448,7684
9449,-9729
9449,-7858
9449,-6953
9449,-6489
9449,1131
9449,5754
9449,8595
9449,9678
9450,-5961
9450,-4761
9450,5288
9450,7686
9450,8560
9450,8595
9450,9647
9451,-6979
9451,-5923
9451,2062
9452,-6821
9452,5754
9453,-6792
9453,-6451
9453,-4558
9453,622
9453,1127
9453,2029
9453,3063
9453,5256
9453,8563
9454,-6977
